name,confidence
唱歌(18)_000,0.5973339775095157
唱歌(18)_001,0.628695058219837
唱歌(18)_002,0.6194713723895571
唱歌(18)_003,0.6380274570116246
唱歌(18)_004,0.5870846063083813
唱歌(18)_005,0.6240163696799635
唱歌(18)_006,0.6589312772008287
唱歌(38)_000,0.5640580094257354
唱歌(38)_001,0.6416093472758947
唱歌(52)_000,0.5792398332720421
唱歌(52)_001,0.6109100183290479
唱歌(52)_002,0.6373682159140194
唱歌(53)_000,0.5662334715013324
唱歌(53)_001,0.6338352890592956
唱歌(53)_002,0.6478180746013955
唱歌(53)_003,0.7269267428459228
唱歌（实时）(101)_000,0.5625039072445182
唱歌（实时）(101)_001,0.6360906750274368
唱歌（实时）(101)_002,0.49635059745347526
唱歌（实时）(101)_003,0.5919269651681318
唱歌（实时）(101)_004,0.6137962394165863
唱歌（实时）(101)_005,0.5979709855007413
唱歌（实时）(101)_006,0.5858098919043092
唱歌（实时）(101)_007,0.5907344035396754
唱歌（实时）(101)_008,0.6157384872882324
唱歌（实时）(101)_009,0.6502954709972243
唱歌（实时）(101)_010,0.6208476298729192
唱歌（实时）(101)_011,0.6270316562478226
唱歌（实时）(101)_012,0.6032217800973759
唱歌（实时）(101)_013,0.5933085558627845
唱歌（实时）(101)_014,0.58602199281452
唱歌（实时）(101)_015,0.6116807134113652
唱歌（实时）(101)_016,0.6288598367401985
唱歌（实时）(101)_017,0.5911914953971851
唱歌（实时）(101)_018,0.5583241076579798
唱歌（实时）(101)_019,0.6384710846788987
唱歌（实时）(102)_000,0.6179146484990311
唱歌（实时）(102)_001,0.6060162174980177
唱歌（实时）(102)_002,0.5850315742937711
唱歌（实时）(102)_003,0.5743410290180403
唱歌（实时）(102)_004,0.5508558033476133
唱歌（实时）(102)_005,0.5583467154527533
唱歌（实时）(103)_000,0.5857941096371957
唱歌（实时）(103)_001,0.5605254965998263
唱歌（实时）(103)_002,0.5828569342613942
唱歌（实时）(103)_003,0.5327282184619018
唱歌（实时）(103)_004,0.5805347144495535
唱歌（实时）(103)_005,0.6129024093897102
唱歌（实时）(103)_006,0.67763456725205
唱歌（实时）(103)_007,0.578288750092873
唱歌（实时）(103)_008,0.5930156732500106
唱歌（实时）(103)_009,0.5731851278849817
唱歌（实时）(103)_010,0.5999935327493442
唱歌（实时）(103)_011,0.6508656312724017
唱歌（实时）(11)_000,0.7802387660276426
唱歌（实时）(11)_001,0.8010451729333323
唱歌（实时）(127)_000,0.5809396825794962
唱歌（实时）(127)_001,0.707495678045891
唱歌（实时）(127)_002,0.6511531887346147
唱歌（实时）(127)_003,0.618434178003438
唱歌（实时）(127)_004,0.5804053614047566
唱歌（实时）(127)_005,0.560926670537306
唱歌（实时）(127)_006,0.5936855845403363
唱歌（实时）(127)_007,0.7018732854785232
唱歌（实时）(127)_008,0.6590547443297678
唱歌（实时）(127)_009,0.6948888459175875
唱歌（实时）(127)_010,0.6896585449759945
唱歌（实时）(127)_011,0.6882033377698072
唱歌（实时）(127)_012,0.6385780813009909
唱歌（实时）(127)_013,0.6204309409152234
唱歌（实时）(127)_014,0.6302130513549141
唱歌（实时）(127)_015,0.6501952695676598
唱歌（实时）(127)_016,0.619682486959879
唱歌（实时）(127)_017,0.6492706472500055
唱歌（实时）(127)_018,0.590630306958584
唱歌（实时）(127)_019,0.5602724178990893
唱歌（实时）(127)_020,0.6069901574550537
唱歌（实时）(127)_021,0.6149469915784478
唱歌（实时）(127)_022,0.6013463737247984
唱歌（实时）(127)_023,0.6640623430014277
唱歌（实时）(134)_000,0.5968435574807383
唱歌（实时）(134)_001,0.7100953612795632
唱歌（实时）(134)_002,0.6732445705575206
唱歌（实时）(134)_003,0.6402853693434876
唱歌（实时）(134)_004,0.6035152667700051
唱歌（实时）(134)_005,0.6070078373953204
唱歌（实时）(134)_006,0.6098545635521929
唱歌（实时）(134)_009,0.7135035647154949
唱歌（实时）(134)_010,0.6777503892232202
唱歌（实时）(134)_011,0.7011120243918144
唱歌（实时）(134)_012,0.6426884229227628
唱歌（实时）(134)_013,0.5976980075096379
唱歌（实时）(134)_014,0.6091997641984904
唱歌（实时）(134)_015,0.6928958849203859
唱歌（实时）(134)_016,0.5934776431888307
唱歌（实时）(134)_017,0.6513469658405322
唱歌（实时）(134)_018,0.5861488476821226
唱歌（实时）(134)_019,0.5960071674615772
唱歌（实时）(134)_020,0.6268874341158133
唱歌（实时）(134)_021,0.6288125600014453
唱歌（实时）(134)_022,0.5995243228729461
唱歌（实时）(134)_023,0.6751657163990119
唱歌（实时）(136)_001,0.560338165061743
唱歌（实时）(136)_002,0.5260140659518109
唱歌（实时）(136)_003,0.5439055317942855
唱歌（实时）(136)_005,0.602281264818339
唱歌（实时）(136)_006,0.5890109734499579
唱歌（实时）(136)_007,0.577322665092258
唱歌（实时）(136)_008,0.592671592569036
唱歌（实时）(136)_009,0.6195445342154952
唱歌（实时）(136)_010,0.5831075169022419
唱歌（实时）(136)_011,0.5766134750786549
唱歌（实时）(136)_012,0.6210512916645315
唱歌（实时）(138)_000,0.6178084627758236
唱歌（实时）(138)_001,0.6479373224150581
唱歌（实时）(138)_002,0.6543662163158125
唱歌（实时）(138)_003,0.5777258976164715
唱歌（实时）(138)_004,0.5892625627780363
唱歌（实时）(138)_005,0.562593098384118
唱歌（实时）(139)_000,0.612522839481351
唱歌（实时）(139)_001,0.690380183098666
唱歌（实时）(139)_002,0.6381609288112858
唱歌（实时）(139)_003,0.5862619619372696
唱歌（实时）(139)_004,0.5722643834192513
唱歌（实时）(139)_005,0.6185565212988741
唱歌（实时）(139)_006,0.6672462106365372
唱歌（实时）(139)_007,0.6485470338723698
唱歌（实时）(139)_008,0.7207670632616595
唱歌（实时）(139)_009,0.7004474402384024
唱歌（实时）(139)_010,0.7180643930935493
唱歌（实时）(139)_011,0.6612582260483173
唱歌（实时）(139)_012,0.6087016581285133
唱歌（实时）(139)_013,0.6416634505088206
唱歌（实时）(139)_015,0.5964165536412446
唱歌（实时）(139)_017,0.6045781282487829
唱歌（实时）(139)_018,0.5994134134490308
唱歌（实时）(139)_019,0.6072957576086861
唱歌（实时）(139)_020,0.6156768818367903
唱歌（实时）(139)_021,0.6006317301168814
唱歌（实时）(142)_000,0.6130919901945332
唱歌（实时）(142)_001,0.6864858119000471
唱歌（实时）(142)_002,0.6579249475230909
唱歌（实时）(142)_003,0.6438700852039112
唱歌（实时）(142)_004,0.5814471622254023
唱歌（实时）(142)_005,0.559756460469345
唱歌（实时）(142)_006,0.6094454222364328
唱歌（实时）(142)_007,0.661179402623316
唱歌（实时）(142)_008,0.6534316120667895
唱歌（实时）(142)_009,0.7174631341395017
唱歌（实时）(142)_010,0.6603277372623504
唱歌（实时）(142)_011,0.6699302491553951
唱歌（实时）(142)_012,0.6499002585485141
唱歌（实时）(142)_013,0.6056701531072023
唱歌（实时）(142)_014,0.6309587545071048
唱歌（实时）(142)_015,0.5918047388177498
唱歌（实时）(142)_016,0.6173208812116177
唱歌（实时）(142)_017,0.6132484634805015
唱歌（实时）(142)_018,0.5778772484304799
唱歌（实时）(142)_019,0.6211006256676908
唱歌（实时）(142)_020,0.6208058151763577
唱歌（实时）(15)_000,0.5067747307925224
唱歌（实时）(15)_001,0.5813534111780166
唱歌（实时）(15)_002,0.566713174143346
唱歌（实时）(15)_003,0.5680979449085602
唱歌（实时）(153)_000,0.5668049471433906
唱歌（实时）(153)_001,0.54210623937446
唱歌（实时）(153)_002,0.6135813761150712
唱歌（实时）(153)_003,0.5807411439110987
唱歌（实时）(153)_004,0.6137238539538075
唱歌（实时）(153)_005,0.5973983765308507
唱歌（实时）(157)_000,0.4996070807500601
唱歌（实时）(157)_001,0.5488154175821889
唱歌（实时）(157)_002,0.6516248705586858
唱歌（实时）(157)_003,0.535272595059024
唱歌（实时）(157)_004,0.6957477906964523
唱歌（实时）(157)_005,0.5899035976454633
唱歌（实时）(157)_006,0.6118575894919956
唱歌（实时）(157)_007,0.7905819591175263
唱歌（实时）(157)_008,0.5801277003422199
唱歌（实时）(157)_009,0.6163202261009132
唱歌（实时）(159)_000,0.5290465290577646
唱歌（实时）(159)_001,0.5483929854896775
唱歌（实时）(159)_002,0.5648341224646993
唱歌（实时）(159)_003,0.563530235689048
唱歌（实时）(16)_000,0.6795335954701555
唱歌（实时）(16)_001,0.653915675750585
唱歌（实时）(16)_002,0.8106214664492105
唱歌（实时）(16)_003,0.8249728628152719
唱歌（实时）(16)_004,0.8123827045974198
唱歌（实时）(16)_005,0.8275323048852024
唱歌（实时）(16)_006,0.6673734898892075
唱歌（实时）(16)_007,0.6091838117151447
唱歌（实时）(160)_000,0.5201667847067328
唱歌（实时）(160)_001,0.5521179903887992
唱歌（实时）(160)_002,0.5583185390482589
唱歌（实时）(160)_003,0.569433646973846
唱歌（实时）(160)_004,0.6053562541830962
唱歌（实时）(166)_000,0.6093523384855668
唱歌（实时）(166)_001,0.6361026053983307
唱歌（实时）(166)_002,0.6022608507356436
唱歌（实时）(166)_003,0.5981363627795391
唱歌（实时）(166)_004,0.6486674468983203
唱歌（实时）(166)_005,0.6443392308937195
唱歌（实时）(166)_006,0.673442941593233
唱歌（实时）(166)_007,0.6098828688705646
唱歌（实时）(166)_008,0.6174004866088625
唱歌（实时）(166)_009,0.6173573831210484
唱歌（实时）(168)_000,0.5960674205601713
唱歌（实时）(168)_001,0.632385812119876
唱歌（实时）(168)_002,0.60681314524638
唱歌（实时）(168)_003,0.6404986651942065
唱歌（实时）(168)_004,0.6308461158494663
唱歌（实时）(168)_005,0.6227914518445035
唱歌（实时）(168)_006,0.6506233135012739
唱歌（实时）(168)_007,0.6340284222346548
唱歌（实时）(168)_008,0.6601447975953112
唱歌（实时）(168)_009,0.5799331954095082
唱歌（实时）(168)_010,0.5792654056379662
唱歌（实时）(168)_011,0.6376502408587967
唱歌（实时）(168)_012,0.6615163334081945
唱歌（实时）(168)_013,0.6864206466678843
唱歌（实时）(168)_014,0.5892253103875408
唱歌（实时）(168)_015,0.5580436386009276
唱歌（实时）(168)_016,0.6088983353336935
唱歌（实时）(168)_017,0.6360917366191671
唱歌（实时）(168)_018,0.648117883541238
唱歌（实时）(168)_019,0.6498282632282932
唱歌（实时）(168)_020,0.6498590694317296
唱歌（实时）(168)_021,0.6815335914891334
唱歌（实时）(169)_000,0.5892656770066007
唱歌（实时）(169)_001,0.5678105354005696
唱歌（实时）(169)_002,0.5754811269084998
唱歌（实时）(169)_003,0.5923489187375319
唱歌（实时）(169)_004,0.5663234340334317
唱歌（实时）(17)_000,0.6284360222699066
唱歌（实时）(17)_001,0.6324415250225139
唱歌（实时）(17)_002,0.5923873337237319
唱歌（实时）(17)_003,0.7196194853326082
唱歌（实时）(17)_004,0.6218086384006662
唱歌（实时）(17)_005,0.7071424657452806
唱歌（实时）(17)_006,0.6237807264668129
唱歌（实时）(17)_007,0.6041695258560379
唱歌（实时）(17)_008,0.6675325435217149
唱歌（实时）(17)_009,0.6214926481570087
唱歌（实时）(17)_010,0.7374350582353708
唱歌（实时）(17)_011,0.6451730949432143
唱歌（实时）(17)_012,0.6576637465060552
唱歌（实时）(17)_013,0.6602832373045501
唱歌（实时）(17)_014,0.6379045831772594
唱歌（实时）(170)_000,0.6251815377260059
唱歌（实时）(170)_001,0.6265643315850156
唱歌（实时）(170)_002,0.6165345050587487
唱歌（实时）(170)_003,0.6073003667933438
唱歌（实时）(170)_004,0.6034804945357756
唱歌（实时）(170)_005,0.6408213649865752
唱歌（实时）(170)_006,0.6143985060477746
唱歌（实时）(170)_007,0.6257940308530567
唱歌（实时）(170)_008,0.6533396503689745
唱歌（实时）(170)_009,0.5809339807436487
唱歌（实时）(170)_010,0.8598092331099642
唱歌（实时）(170)_011,0.6237900959547913
唱歌（实时）(170)_012,0.6374481521094766
唱歌（实时）(170)_013,0.6504385392999344
唱歌（实时）(170)_014,0.7077606960156904
唱歌（实时）(170)_015,0.8616933831532119
唱歌（实时）(170)_016,0.8629901770649554
唱歌（实时）(171)_000,0.5598868402525754
唱歌（实时）(171)_001,0.5795686542630571
唱歌（实时）(171)_002,0.5609199838101736
唱歌（实时）(171)_003,0.575658446455869
唱歌（实时）(171)_004,0.718071326722663
唱歌（实时）(171)_005,0.5822163617517914
唱歌（实时）(171)_006,0.7077916329633863
唱歌（实时）(171)_007,0.6083116366499252
唱歌（实时）(171)_008,0.5749044445014204
唱歌（实时）(171)_009,0.6332564940800417
唱歌（实时）(171)_010,0.6252846922218603
唱歌（实时）(171)_011,0.6678106667945973
唱歌（实时）(171)_012,0.6275414204538272
唱歌（实时）(171)_013,0.5898366080347871
唱歌（实时）(171)_014,0.6149381947540904
唱歌（实时）(171)_015,0.6936152051845791
唱歌（实时）(171)_016,0.6289831927879449
唱歌（实时）(174)_000,0.6706847298329529
唱歌（实时）(174)_001,0.5394194303018808
唱歌（实时）(174)_002,0.5721124111561938
唱歌（实时）(174)_003,0.5385377319605187
唱歌（实时）(174)_004,0.558690670907315
唱歌（实时）(174)_005,0.5381482723398171
唱歌（实时）(174)_006,0.5893717345078837
唱歌（实时）(174)_007,0.5550501783104566
唱歌（实时）(174)_008,0.5531668673262702
唱歌（实时）(174)_009,0.5480031273947211
唱歌（实时）(181)_000,0.5932524712958435
唱歌（实时）(182)_000,0.552266055945882
唱歌（实时）(183)_000,0.5192521138707273
唱歌（实时）(183)_001,0.5656196867694353
唱歌（实时）(183)_002,0.5933709882995298
唱歌（实时）(183)_003,0.5849730178649176
唱歌（实时）(189)_000,0.5674377179298457
唱歌（实时）(189)_001,0.5640954862960368
唱歌（实时）(189)_002,0.5881218265998266
唱歌（实时）(189)_003,0.5996425678638401
唱歌（实时）(189)_004,0.5818027357031919
唱歌（实时）(189)_005,0.6309718923971844
唱歌（实时）(189)_006,0.641389258916038
唱歌（实时）(189)_007,0.6062824423764916
唱歌（实时）(189)_008,0.5528747526926889
唱歌（实时）(189)_009,0.6055994960191253
唱歌（实时）(189)_010,0.5311860699420677
唱歌（实时）(189)_011,0.5445278192802404
唱歌（实时）(189)_012,0.546439255641189
唱歌（实时）(189)_013,0.5883966268743482
唱歌（实时）(189)_014,0.6050559336553132
唱歌（实时）(189)_016,0.5723808000061621
唱歌（实时）(189)_017,0.5714947063658905
唱歌（实时）(189)_018,0.567567225578041
唱歌（实时）(189)_019,0.5886676725390774
唱歌（实时）(189)_020,0.6323950093108885
唱歌（实时）(189)_021,0.588002488825346
唱歌（实时）(189)_022,0.5579071924154213
唱歌（实时）(189)_023,0.6201196673145151
唱歌（实时）(19)_000,0.567439769796921
唱歌（实时）(19)_001,0.5068725678146946
唱歌（实时）(19)_002,0.5723372689383357
唱歌（实时）(19)_003,0.5339049091274578
唱歌（实时）(19)_004,0.5859604267494772
唱歌（实时）(19)_005,0.5294831345623285
唱歌（实时）(19)_006,0.5643034698891427
唱歌（实时）(19)_007,0.5157289476860449
唱歌（实时）(19)_008,0.5916562996190875
唱歌（实时）(19)_009,0.5470277488166354
唱歌（实时）(19)_010,0.5241699941694004
唱歌（实时）(19)_011,0.5539732734742309
唱歌（实时）(19)_012,0.5925369687769425
唱歌（实时）(190)_000,0.5833632838413794
唱歌（实时）(190)_001,0.5458070843167687
唱歌（实时）(191)_000,0.6129368964078294
唱歌（实时）(191)_001,0.5737081514827075
唱歌（实时）(191)_002,0.5615846774242819
唱歌（实时）(191)_003,0.5791765632064414
唱歌（实时）(191)_004,0.5937201226892738
唱歌（实时）(191)_005,0.5143566647910518
唱歌（实时）(191)_006,0.5888168827627027
唱歌（实时）(191)_007,0.611084874657202
唱歌（实时）(191)_008,0.5768616715145198
唱歌（实时）(191)_009,0.5866456553786255
唱歌（实时）(191)_010,0.5721597674229034
唱歌（实时）(191)_011,0.6126183550114097
唱歌（实时）(191)_012,0.5766315304593229
唱歌（实时）(191)_013,0.4964631113407757
唱歌（实时）(191)_014,0.5262761367947666
唱歌（实时）(191)_015,0.5355205522470895
唱歌（实时）(191)_016,0.5111522735630994
唱歌（实时）(191)_017,0.5209682440334872
唱歌（实时）(191)_018,0.5275546781473192
唱歌（实时）(191)_019,0.5616356480426413
唱歌（实时）(191)_020,0.6151850423146477
唱歌（实时）(191)_021,0.5961735177646312
唱歌（实时）(191)_022,0.6244240776672628
唱歌（实时）(191)_023,0.5902938496276571
唱歌（实时）(192)_000,0.5938137443877884
